message,label
at work  w asma3 nawal in fe obeerate alwatan TV,1
I wish i could go 2 bed with out having 2 take an allergy pill.,1
I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.,1
ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis,1
goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol,1
"@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it, was playing @ egg ",1
"Wishing it wasn't 245 in the morning.  sleeping is awesome, work is not, and I need to scrub my apt!",1
"@eileenb I had that a while back (http://tinyurl.com/dmukpr), and I know some other people that have too ",1
@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work,1
@Weebeedee run was great thanks. Is very windy today so bike ride not an option this morning,1
@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expensive,1
couple of mt texts didn't arrive here,1
"decided to rejoin aerobics cos I know I won't exercise if i don't. after paying for it, i only have RM3 left in my bag ",1
@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:,1
@hartym looks interesting but lot of 500 errors on the documentation website,1
@Kal_Penn You were my favorite.  You did an excellent job.,1
This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.,1
argh ive eaton so so much today,1
zurich does not have smelly bags anymore,1
"in the university, in the classroom, on the computer... shit my day is boring ",1
I want to get back in bed,1
@fanofbsb4ever Sorry you missed it,1
"@PriscillaCruz So funny because I watched 'Only The Strong' today, what are the chances? I miss Capoeira   Zoom Zoom!",1
It's official! I'm going to have an educational summer. Owh God. Bless me,1
@avisionofbeauty your phone doesn't like it  sorry,1
too much to do  not enough motivation,1
@missoliviaa nooo brat. to the west coast hahaa quite making me sad,1
"oh everyone is going to sleep, how much i wish i could  its only 4.45pm, and im @ work!",1
Where has all my money gone?!,1
Now I'm down to 10% battery!,1
@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia,1
"I'm so tired, have to get up and go in to school during holidays for the 3rd time  xxx",1
@ThisismyiQ layin down...i dont feel well,1
"Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this",1
I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away..,1
"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY ",1
"@powerpoole some people try to be tricky, some stop using twitter at all  i guess it's as good as it gets! i had to try.",1
@dra6on now I am sad cos u r sad,1
@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL,1
Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO,1
i want diana F+. it looks great...,1
@ekim1406 hehehe too bad they were separated,1
Babe aint callin,1
"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. ",1
"Good morning, hope everyone is feeling better than me.... this cold has really got hold now ",1
"Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack ",1
@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!,1
talking to a boy  hating work though,1
someone keep me up....im at work,1
@LarrissaR please don't leave. stay for grant's bday,1
@childhoodflames whats wrong!,1
Blip.fm is down...I'm going back to normal tweeting for a while.,1
@Lilylauren I get sad when ppl shave their moustaches  I don't know if I'd cry about it tho,1
Finally going to sleep and waking up early to study,1
I miss my friends from elementary and middle school,1
"@cyantificNHS Balls  Although without the tunes, it's just a holiday then ;-)",1
chick corea was tonight...and I missed it  ...now she sobs,1
I'm going to love this season of the hills... I can tell!  Spartans sucked.    Goodnight!!,1
needs to study for quant and do legal process assessment for 2moro,1
"@polaroidskyline that sounds fair horrible.  i was going to repeat myself, but i guess the text I just sent you would do it better. whee.",1
"@bivancamp aw, that suuuucks  Sorry dear!",1
@NeYawn Yeah! Interview... Don't know even when it is...,1
had the worst dream abt some turd face i used to date... ugh. it was awful.,1
uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter,1
Why do people keep following me and then randomly stop?  It makes me sad!,1
Still feeling bleh... Spew burps and all,1
"has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month, life sucks ",1
woke up at 6am  far too early...more coffee then,1
is tooooooooo cold.,1
Why is it raining tomorrow night after it was sooo nice today?!  Guess I should be thankful that I was able to enjoy it at least.,1
Michael Crichton,1
CURSE MY SLOW INTERNET. I miss YouTube,1
feels a headache coming on!,1
@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me.,1
Working on the Holy Week,1
@marnieblaze haha nope. i guess nothing is original these days,1
"Lots of revision to do tonight too for my final assessments. More assessments today as well, 90% pass mark is harsh ",1
all thats stapling chipped my nails,1
is cold,1
"Chewie update. OCD in left legs fixed, but possible OCD in Right leg as well, and worse still hip dysplasia in both hips  Not good...",1
Just got back from the hospital. BF's nephew might have meningitis,1
is coldd,1
Please watch this vid and tell me if you are not moved  http://www.youtube.com/watch?v=EUJSME0TORw,1
Boo another day at work  but only 3 to go then 3 days off ; ),1
Not anymore  how does Daisy manage to take up 75% of the bed?,1
@garretjiroux do u write back on twitter? i miss ya garee...  x,1
"Getting changed in the hopes that, that means we can go to the store now!  Poor cat is out of food...oops. ",1
"@nicolerichie: Haha. Yeah, they were that band from MMC! I used to have a CD, but I lost it. ",1
i miss my bcd friends,1
@oliyoung But that requires assembly! Assembly is completely overrated tonight. This is harder than I thought,1
On a diet.... Woke up 2day Hungry,1
My compassion to the people in italy! My mother is calling with our relatives in Italy right now,1
@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!,1
I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock,1
So now it's just a wait &amp; see game. I fall asleep &amp; it might or might not be there when I wake.,1
Off to London today,1
Smile like you mean it. Wow. This song brings back memories. Still can't sleep.,1
@muzocan we should talk about this australia issue..,1
"I was woken up from a deep sleep just to be let go for Mad Max.  Not happy. And now, i can not sleep! ",1
"Sorry, was getting ready.  Going to leave at 8am today.",1
Got a speeding ticket,1
@kristensaywhaa he is an ass. .. .. .. hM ..  did you watch the first episodeee? i freakin missed it,1
@scarletjac but not good for me close to my current challenge,1
"But the international font looks ugly. Going back to original font. After all, who'd tweet in malayalam ",1
doing some business studies revision,1
misses David actually,1
http://community.livejournal.com/ohnotheydidnt/33907252.html How freakin cool is that? Why doesnt shit like that happen to me?,1
I can't believe it. I got my answer and didn't have to ask the question.  This feels awful.,1
Won't be tweeting much tonight   Maybe all tweets will come out in form of Tweet vomit later at about 1 in the morning.,1
I think I need to get laid. Sad revolution I had earlier rofl  http://twurl.nl/ibz2wb,1
Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Guys Would Come Back Here Na! ) xxxx,1
@ItsDawns Thank @rmilana don't like it  hehe but it's very easy and well I'm just a Danish Dude,1
@razzberrie wha so now its 4GB! yay! haha no more laggy computers! but my mba cannot upgrade,1
@defsound aawwwww i know what u mean. iv never been that girl with a sense of humor,1
@zaibatsu ME...I'm up.,1
was super lucky to get a seat on the train. We pay �40 for this 25 min journey.,1
@Coyoteontherun Bet I-  Oh wait Mac?  No prolly not.,1
"My navel piercing tore a bit when I was forcing my dog into the bed of my truck.  MY FAULT, I know.    It looks to be healing.  Yay!",1
Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour...,1
I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin,1
@tpaw wooo yeah! Sorry to hear you missed out on Origin tickets,1
Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!,1
I need some selsun blue...pretty sure i have a small spot of haole rot,1
I think im coming down with something.,1
re newing my twitter,1
@lindseyviloria about that... I am gonna be in mexico,1
@sweetlyaroundme ps I woke up this morning and I cant access any websites!  or I havent cleaned my computer completely,1
"@SteveDiamond I know they have trouble, but I never heard a thing. I had MANY recommendations from MrTweet. ",1
@ScarlettDane no  mary &amp; i were going to go dress shopping tomorrow.,1
@NoelClarke Good morning you. Stop ignoring me just cos i said i like *cough* Take That  Am very sad now..boo hoo!,1
Feeling light headed and gross,1
Is waitin for th break down service as somethin fallen of my car. I've got my hot water bottle with me. Feel such a twat,1
damn its down.,1
morning all. v. groggy this morning....,1
I feel soooo bad for my doglet!  She is not understanding why her mouth is so sore!  Poor little thing,1
Why oh why do I watch videos of people dying RIGHT BEFORE I'm going to sleep?,1
why luke worral doesnt have twitter?,1
twitter is a lot less interesting since cute people suddenly stopped flirting with me,1
My stomach is feeling satisfied now......been starving for 2 hours.,1
is very disappointed.,1
"I nearly spoiled myself for House, did just a teeny bit, saw a name, but then it went away via link.  I won't be terribly surprised now.  ",1
